drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy,insights,actions
Linezolid,-0.2411444444444444,8.777777777777779,9,20.555555555555557,108.99666666666668,0.0137658644846327,8.777777777777779,-0.0241144444444444,185.0,medium,"[('nausea', 4), ('pain', 3), ('dizziness', 1)]",-2.1702999999999997,-4.956858024691358,0.4175257731958762,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Linzess,0.0710541322314049,7.487603305785124,242,40.17355371900826,1319.452520661157,0.0985747709742167,7.487603305785124,0.0002924038363432,9722.0,high,"[('constipation', 120), ('diarrhea', 75), ('pain', 73)]",17.195099999999986,2.854496998155861,5.8775592131674035,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lioresal,-0.5515166666666667,6.333333333333333,6,53.5,103.84833333333331,0.0134051536674616,6.333333333333333,-0.0787880952380952,321.0,medium,"[('pain', 4), ('headache', 1), ('fever', 1)]",-3.3091,-29.506141666666664,0.110091743119266,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lioresal Intrathecal,-0.4588,6.0,1,35.0,57.120000000000005,0.0101311979597809,6.0,-0.2294,35.0,low,[],-0.4588,-16.058,0.0277777777777777,['Negative patient sentiment detected'],['Investigate patient complaints']
Liothyronine,0.0326833333333333,8.083333333333334,12,65.5,226.26833333333332,0.021982340764532,8.083333333333334,0.0025141025641025,786.0,medium,"[('weight gain', 2), ('constipation', 1), ('headache', 1)]",0.3921999999999996,2.140758333333331,0.1804511278195488,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lipitor,-0.2912526315789474,4.0,19,112.05263157894736,309.97999999999996,0.0278474823035582,4.0,-0.0145626315789473,2128.9999999999995,high,"[('pain', 6), ('weakness', 3), ('headache', 1)]",-5.5338,-32.63562382271468,0.1680633147113594,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lipofen,0.5574,7.0,1,13.0,97.74,0.0129771817849973,7.0,0.2787,13.0,low,[],0.5574,7.2462,0.0714285714285714,[],[]
Liraglutide,0.0688411334552102,8.0,547,26.12797074954296,2825.140054844607,0.2040686746698387,8.0,0.0001256225063051,14292.0,high,"[('nausea', 230), ('weight loss', 113), ('headache', 72)]",37.65609999999998,1.7986791212831157,20.163690275625044,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lisdexamfetamine,0.1929979351032448,7.628318584070796,339,32.36283185840708,1801.0254572271383,0.1323155092344033,7.628318584070796,0.0005676409855977,10970.999999999998,high,"[('anxiety', 50), ('dry mouth', 26), ('rash', 21)]",65.4263,6.245959722766073,10.161007957559685,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lisinopril,-0.3175505434782608,5.043478260869565,184,45.75,1000.744945652174,0.0762449678366114,5.043478260869565,-0.0017164894242068,8418.0,high,"[('headache', 32), ('pain', 25), ('fatigue', 11)]",-58.429299999999984,-14.52793736413043,3.935828877005348,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lithium,-0.0448839285714285,7.598214285714286,112,37.05357142857143,674.6187500000001,0.0533953893578948,7.598214285714286,-0.0003972029077117,4150.0,high,"[('anxiety', 8), ('weight gain', 7), ('nausea', 6)]",-5.026999999999992,-1.663109853316324,2.9432191459408727,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lithobid,0.0965999999999999,7.2,5,38.4,123.45999999999998,0.0147792178259764,7.2,0.0160999999999999,192.0,medium,"[('vomiting', 1)]",0.4829999999999995,3.709439999999996,0.1269035532994923,[],[]
Lithostat,-0.7346,9.0,1,4.0,-37.46000000000001,0.0035045817562119,9.0,-0.3673,4.0,low,[],-0.7346,-2.9384,0.2,['Negative patient sentiment detected'],['Investigate patient complaints']
Livalo,-0.6490227272727273,5.136363636363637,22,49.09090909090909,145.27954545454546,0.0163079739421066,5.136363636363637,-0.0282183794466403,1080.0,high,"[('pain', 15), ('headache', 3), ('weakness', 2)]",-14.2785,-31.86111570247934,0.4392014519056261,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lo / Ovral,-0.07602,3.6,5,7.8,70.99799999999999,0.011103540734925,3.6,-0.01267,39.0,medium,"[('weight gain', 2), ('headache', 1), ('anxiety', 1)]",-0.3801,-0.592956,0.5681818181818181,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lo / Ovral-28,-0.1697499999999999,5.75,4,14.25,55.525000000000006,0.0100194465023407,5.75,-0.0339499999999999,57.0,medium,"[('headache', 1), ('weight gain', 1)]",-0.6789999999999996,-2.4189374999999984,0.2622950819672131,['Negative patient sentiment detected'],['Investigate patient complaints']
Lo Loestrin Fe,-0.0062864312267657,6.0130111524163565,538,10.217472118959108,2742.8063011152417,0.1983000746850251,6.0130111524163565,-1.1663137711995734e-05,5497.0,high,"[('weight gain', 117), ('pain', 86), ('nausea', 62)]",-3.3820999999999466,-0.0642314357872324,47.96089478044739,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
LoSeasonique,-0.007455,5.433333333333334,60,5.85,349.9545,0.030648240068726,5.433333333333334,-0.000122213114754,351.0,high,"[('pain', 8), ('headache', 4), ('weight gain', 4)]",-0.4473,-0.04361175,8.75912408759124,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Locoid Lipocream,0.6486,10.0,1,10.0,90.86,0.0124951441503964,10.0,0.3243,10.0,low,[],0.6486,6.486,0.0909090909090909,[],[]
Lodine,-0.6112666666666666,9.333333333333334,3,42.333333333333336,68.54,0.0109313243823307,9.333333333333334,-0.1528166666666666,127.0,medium,"[('pain', 2)]",-1.8338,-25.87695555555555,0.0692307692307692,['Negative patient sentiment detected'],['Investigate patient complaints']
Loestrin 21 1 / 20,-0.2880636363636363,5.545454545454546,11,5.909090909090909,83.01181818181819,0.0119452722027868,5.545454545454546,-0.024005303030303,65.0,medium,"[('weight gain', 3), ('nausea', 2), ('headache', 2)]",-3.1686999999999994,-1.7021942148760327,1.5921052631578947,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Loestrin 24 Fe,0.0015795698924731,5.986559139784946,372,10.241935483870968,1915.6418279569891,0.1403459458961997,5.986559139784946,4.2347718296865955e-06,3810.0,high,"[('weight gain', 64), ('pain', 44), ('nausea', 40)]",0.5875999999999932,0.0161778529309744,33.090387374461976,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Loestrin Fe 1 / 20,0.0619999999999999,4.333333333333333,6,1.0,53.19999999999999,0.0098565486098338,4.333333333333333,0.0088571428571428,6.0,medium,"[('weight gain', 2), ('headache', 1), ('pain', 1)]",0.3719999999999994,0.0619999999999999,3.0,"['Multiple side effects reported', 'Underrated drug opportunity']","['Review drug safety profile', 'Increase marketing efforts']"
Loestrin Fe 1.5 / 30,0.6002,8.0,1,0.0,82.02,0.011875781840822,8.0,0.3001,0.0,low,[],0.6002,0.0,1.0,[],[]
Lomaira,-0.4109,9.0,1,3.0,-12.089999999999996,0.0052820955338027,9.0,-0.20545,3.0,low,[],-0.4109,-1.2327,0.25,['Negative patient sentiment detected'],['Investigate patient complaints']
Lomedia 24 Fe,-0.8381,5.0,1,0.0,-51.81,0.0024991689572986,5.0,-0.41905,0.0,low,[],-0.8381,-0.0,1.0,['Negative patient sentiment detected'],['Investigate patient complaints']
Lomotil,-0.0102833333333333,8.0,12,48.75,196.47166666666664,0.0198946787414227,8.0,-0.0007910256410256,585.0,medium,"[('diarrhea', 7), ('nausea', 2), ('anxiety', 2)]",-0.1233999999999996,-0.5013124999999984,0.2412060301507537,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lonox,-0.8705,10.0,1,53.0,47.94999999999999,0.0094887146590119,10.0,-0.43525,53.0,low,[],-0.8705,-46.136500000000005,0.0185185185185185,['Negative patient sentiment detected'],['Investigate patient complaints']
Loperamide,0.0612777777777777,8.666666666666666,9,22.666666666666668,122.46111111111112,0.0147092320647512,8.666666666666666,0.0061277777777777,204.0,medium,"[('diarrhea', 7), ('pain', 2), ('vomiting', 1)]",0.5514999999999993,1.3889629629629614,0.380281690140845,['Multiple side effects reported'],['Review drug safety profile']
Lopid,0.2834333333333333,9.666666666666666,3,56.0,179.34333333333333,0.0186946058802808,9.666666666666666,0.0708583333333333,168.0,medium,[],0.8503,15.872266666666665,0.0526315789473684,[],[]
Lopinavir / ritonavir,0.5095,8.0,1,7.0,111.95,0.0139727856785553,8.0,0.25475,7.0,low,[],0.5095,3.5664999999999996,0.125,[],[]
Lopressor,-0.17745,7.25,4,61.0,140.255,0.0159559361505581,7.25,-0.03549,244.0,medium,"[('anxiety', 2)]",-0.7098,-10.82445,0.064516129032258,['Negative patient sentiment detected'],['Investigate patient complaints']
Loprox,0.699,8.0,1,34.0,147.89999999999998,0.0164915724465645,8.0,0.3495,34.0,low,[],0.699,23.766,0.0285714285714285,[],[]
Lorabid,0.3818,9.0,1,3.0,61.18,0.0104156562150832,9.0,0.1909,3.0,low,[],0.3818,1.1454,0.25,['Underrated drug opportunity'],['Increase marketing efforts']
Loracarbef,0.3818,9.0,1,3.0,93.18,0.0126576917248549,9.0,0.1909,3.0,low,[],0.3818,1.1454,0.25,[],[]
Loratadine,0.1947105263157894,6.631578947368421,19,18.473684210526315,177.41842105263157,0.0185597395775768,6.631578947368421,0.0097355263157894,351.0,high,"[('anxiety', 1), ('dizziness', 1), ('fatigue', 1)]",3.6994999999999982,3.597020775623267,0.9756756756756756,['Multiple side effects reported'],['Review drug safety profile']
Loratadine / pseudoephedrine,-0.1481772727272727,7.227272727272728,22,20.545454545454547,183.27318181818185,0.0189699452506262,7.227272727272728,-0.006442490118577,452.0,high,"[('headache', 5), ('insomnia', 4), ('dizziness', 3)]",-3.2598999999999996,-3.044369421487603,1.021097046413502,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Loratadine-D 24 Hour,0.2263,10.0,1,5.0,73.63,0.0112879481556037,10.0,0.11315,5.0,low,[],0.2263,1.1315,0.1666666666666666,[],[]
Lorazepam,-0.1458071969696969,8.465909090909092,264,41.58712121212121,1401.5935227272728,0.1043298660817312,8.465909090909092,-0.0005502158376214,10979.0,high,"[('anxiety', 159), ('nausea', 17), ('insomnia', 16)]",-38.493099999999984,-6.063701573978418,6.199057191141154,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lorazepam Intensol,-0.29335,9.5,4,33.25,80.16499999999999,0.0117458138448649,9.5,-0.05867,133.0,medium,"[('anxiety', 2), ('dry mouth', 1), ('insomnia', 1)]",-1.1734,-9.7538875,0.1167883211678832,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lorcaserin,0.2074146282973621,8.05515587529976,417,54.65227817745804,2261.0460191846523,0.1645462103323372,8.05515587529976,0.0004962072447305,22790.0,high,"[('headache', 101), ('weight loss', 79), ('dry mouth', 52)]",86.4919,11.335681963781491,7.492954711940363,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lorcet,0.6808,10.0,1,10.0,132.07999999999998,0.0153831661414211,10.0,0.3404,10.0,low,"[('pain', 1)]",0.6808,6.808,0.0909090909090909,[],[]
Lorcet 10 / 650,0.0319799999999999,9.4,5,28.0,87.198,0.0122385712117469,9.4,0.0053299999999999,140.0,medium,"[('pain', 5)]",0.1598999999999995,0.8954399999999971,0.1724137931034483,[],[]
Lortab,-0.2033825,8.3,40,31.9,255.46175,0.0240277369151016,8.3,-0.0049605487804878,1276.0,high,"[('pain', 34), ('constipation', 3), ('headache', 2)]",-8.135299999999999,-6.48790175,1.21580547112462,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Loryna,-0.2909375,5.125,32,3.3125,168.53125,0.0179370722937826,5.125,-0.0088162878787878,106.0,high,"[('pain', 10), ('headache', 3), ('anxiety', 3)]",-9.31,-0.96373046875,7.420289855072464,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lorzone,0.1501666666666666,6.25,12,45.0,180.01666666666665,0.0187417820441323,6.25,0.011551282051282,540.0,medium,"[('pain', 5), ('diarrhea', 1), ('headache', 1)]",1.8019999999999992,6.757499999999997,0.2608695652173913,['Multiple side effects reported'],['Review drug safety profile']
Losartan,-0.294621875,5.625,96,69.625,621.7878125,0.049693863173847,5.625,-0.0030373389175257,6684.0,high,"[('pain', 20), ('headache', 9), ('nausea', 7)]",-28.283699999999996,-20.513048046875,1.35929203539823,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lotemax,-0.684625,4.5,4,15.0,0.5374999999999943,0.0061668237650416,4.5,-0.136925,60.0,medium,"[('pain', 3), ('anxiety', 1), ('rash', 1)]",-2.7385,-10.269375,0.25,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Loteprednol,-0.2469833333333333,6.166666666666667,6,10.166666666666666,45.635000000000005,0.0093265174026019,6.166666666666667,-0.0352833333333333,61.0,medium,"[('pain', 3), ('blurred vision', 1), ('rash', 1)]",-1.4818999999999998,-2.5109972222222217,0.5373134328358209,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Loteprednol / tobramycin,0.7964,8.0,1,1.0,98.64,0.0130402390337097,8.0,0.3982,1.0,low,"[('headache', 1)]",0.7964,0.7964,0.5,[],[]
Lotrel,-0.5680000000000001,6.75,4,36.0,67.19999999999999,0.010837439145359,6.75,-0.1136,144.0,medium,"[('pain', 1)]",-2.272,-20.448,0.1081081081081081,['Negative patient sentiment detected'],['Investigate patient complaints']
Lotronex,0.1766555555555555,9.666666666666666,9,23.88888888888889,141.44333333333333,0.0160391950733949,9.666666666666666,0.0176655555555555,215.0,medium,"[('diarrhea', 4), ('pain', 1)]",1.5898999999999996,4.220104938271604,0.3616071428571428,[],[]
Lovastatin,-0.27998,6.2,5,38.4,101.802,0.013261780167519,6.2,-0.0466633333333333,192.0,medium,"[('pain', 3)]",-1.3999,-10.751232,0.1269035532994923,['Negative patient sentiment detected'],['Investigate patient complaints']
Lovaza,0.3612,10.0,1,70.0,211.12,0.0209209938505572,10.0,0.1806,70.0,low,[],0.3612,25.284,0.0140845070422535,[],[]
Lovenox,0.7003,10.0,1,0.0,105.03,0.0134879454995672,10.0,0.35015,0.0,low,[],0.7003,0.0,1.0,[],[]
Low-Ogestrel-21,-0.047,8.0,2,3.5,41.3,0.0090227916546375,8.0,-0.0156666666666666,7.0,low,[],-0.094,-0.1645,0.4444444444444444,['Negative patient sentiment detected'],['Investigate patient complaints']
Loxapine,-0.158275,6.25,4,10.0,60.1725,0.0103450671283302,6.25,-0.031655,40.0,medium,"[('weight gain', 2), ('headache', 1)]",-0.6331,-1.58275,0.3636363636363636,['Negative patient sentiment detected'],['Investigate patient complaints']
