drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy,insights,actions,performance_score,risk_score,opportunity_score,drug_category
Nora-Be,-0.0742098039215686,5.254901960784314,51,15.352941176470589,309.28490196078434,0.027798781225849,5.254901960784314,-0.0014271116138763,783.0,high,"[('weight gain', 12), ('headache', 9), ('pain', 7)]",-3.7846999999999986,-1.139338754325259,3.118705035971223,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",1.5533276423785882,0.5571973470679006,0.45199347185267974,High Performer
Norco,-0.2393666666666666,8.547619047619047,84,50.05952380952381,532.182380952381,0.0434157831926538,8.547619047619047,-0.0028160784313725,4205.0,high,"[('pain', 73), ('nausea', 7), ('headache', 6)]",-20.106799999999993,-11.982581349206344,1.645138726975985,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",2.479794016762557,0.6764823480057199,0.3615583847608168,High Performer
Norditropin,0.6535,10.0,2,19.5,140.35,0.0159625921934777,10.0,0.2178333333333333,39.0,low,[],1.307,12.74325,0.0975609756097561,[],[],3.264368221000599,0.19212207670364823,0.8218029649990017,High Performer
Norel SR,-0.4019,10.0,1,4.0,-20.19,0.0047145802953918,10.0,-0.20095,4.0,low,"[('headache', 1)]",-0.4019,-1.6076,0.2,['Negative patient sentiment detected'],['Investigate patient complaints'],2.838813007609533,0.7048836460073266,0.29976165398411225,High Performer
Norethindrone,-0.1924830721003134,5.12539184952978,319,12.072100313479623,1645.895893416928,0.1214465720257193,5.12539184952978,-0.0006015096003134,3851.0,high,"[('weight gain', 59), ('pain', 54), ('headache', 38)]",-61.402099999999976,-2.323674955041714,24.403117505995205,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",1.4954328957063023,0.6415742299121718,0.34574418113735383,High Performer
Norflex,-0.288625,6.0,4,46.5,113.1375,0.0140559862150508,6.0,-0.057725,186.0,medium,"[('pain', 4), ('fatigue', 1)]",-1.1545,-13.4210625,0.0842105263157894,['Negative patient sentiment detected'],['Investigate patient complaints'],1.6869427118165674,0.6892336869001194,0.35169964697238726,High Performer
Norfloxacin,-0.93,1.0,1,0.0,-85.0,0.0001737577520073,1.0,-0.465,0.0,low,"[('pain', 1)]",-0.93,-0.0,1.0,['Negative patient sentiment detected'],['Investigate patient complaints'],-0.0737976400787383,0.9651058948111544,0.03799606679789708,High Risk
Norgesic Forte,0.2987,10.0,2,20.0,116.87,0.0143174986381827,10.0,0.0995666666666666,40.0,low,[],0.5974,5.974,0.0952380952380952,[],[],3.121951649364731,0.37000054560316975,0.6452305843921149,High Performer
Norlyda,-0.8603,6.0,1,0.0,-50.03,0.0026238821825297,6.0,-0.43015,0.0,low,"[('headache', 1)]",-0.8603,-0.0,1.0,['Negative patient sentiment detected'],['Investigate patient complaints'],1.4548219301983614,0.9302558948111543,0.07161344966939759,High Performer
Normodyne,-0.9475,7.0,1,69.0,83.25,0.0119619600807288,7.0,-0.47375,69.0,low,[],-0.9475,-65.3775,0.0142857142857142,['Negative patient sentiment detected'],['Investigate patient complaints'],1.7227606298418232,1.0398846029451256,0.023315616930294936,High Performer
Noroxin,-0.93,1.0,1,0.0,-68.0,0.0013648391165735,1.0,-0.465,0.0,low,"[('pain', 1)]",-0.93,-0.0,1.0,['Negative patient sentiment detected'],['Investigate patient complaints'],-0.07343811206299065,0.9651058948111544,0.03739685343831761,High Risk
Norpace,0.81,8.0,1,17.0,157.0,0.0171291512946558,8.0,0.405,17.0,low,[],0.81,13.77,0.0555555555555555,[],[],2.727320346968964,0.11137383739488628,0.8994660883850607,High Performer
Norpace CR,-0.5351,9.0,2,9.0,-3.510000000000005,0.0058832413048603,9.0,-0.1783666666666666,18.0,low,[],-1.0702,-4.8159,0.2,['Negative patient sentiment detected'],['Investigate patient complaints'],2.485885768039101,0.776374229813696,0.23257371993483084,High Performer
Norpramin,0.8642,10.0,2,89.0,304.42,0.0274579286337354,10.0,0.2880666666666666,178.0,low,[],1.7284,76.9138,0.0222222222222222,['High market demand'],['Increase production and distribution'],3.3521180893266997,0.15327925373714107,0.9213698511221667,High Performer
Nortrel 1 / 35,0.101,5.222222222222222,9,3.111111111111111,74.32222222222222,0.0113364477431936,5.222222222222222,0.0101,28.0,medium,"[('pain', 2), ('nausea', 2), ('headache', 1)]",0.909,0.3142222222222222,2.1891891891891895,['Multiple side effects reported'],['Review drug safety profile'],1.6086384855538143,0.4534301931196334,0.5478803018547538,High Performer
Nortrel 7 / 7 / 7,-0.5275399999999999,3.8,5,4.0,-9.75399999999999,0.0054457641260161,3.8,-0.0879233333333333,20.0,medium,"[('weight gain', 1), ('headache', 1)]",-2.6376999999999997,-2.1101599999999996,1.0,['Negative patient sentiment detected'],['Investigate patient complaints'],0.928777715513788,0.7681272252519435,0.23657380747701995,High Performer
Nortriptyline,-0.12782,7.868571428571428,175,53.348571428571425,995.9151428571428,0.0759065744187472,7.868571428571428,-0.0007262499999999,9336.0,high,"[('pain', 80), ('headache', 55), ('dry mouth', 27)]",-22.368499999999997,-6.819014399999999,3.2199558406056146,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",2.330505745934044,0.6334928564769431,0.40098613772897407,High Performer
Norvasc,-0.3520148148148148,5.074074074074074,27,110.96296296296296,370.7244444444444,0.0321034573493645,5.074074074074074,-0.0125719576719576,2996.0,high,"[('pain', 6), ('headache', 4), ('fatigue', 2)]",-9.5044,-39.06060685871056,0.2411511743301356,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",1.3892566388786647,0.7850512208616468,0.31092535495531215,High Performer
Norvir,0.7046,1.0,1,0.0,99.46,0.0130976911936476,1.0,0.3523,0.0,low,"[('weight gain', 1)]",0.7046,0.0,1.0,[],[],0.5839434503791918,0.14780589481115425,0.8487942493680136,Underrated Opportunity
Nostrilla,0.4160199999999999,6.6,5,6.8,89.20199999999998,0.0123789786855464,6.6,0.0693366666666666,34.0,medium,[],2.0800999999999994,2.8289359999999992,0.6410256410256411,[],[],2.148294506944748,0.2990266510892642,0.7048658217587527,High Performer
NovoLog FlexPen,0.8126,10.0,1,4.0,121.26,0.0146250778846796,10.0,0.4063,4.0,low,[],0.8126,3.2504,0.2,[],[],3.3276044921876213,0.0976336460073265,0.9020258463539648,High Performer
Novolin 70 / 30,0.8707,10.0,1,0.0,122.07,0.0146818294085206,10.0,0.43535,0.0,low,[],0.8707,0.0,1.0,[],[],3.350861622640136,0.06475589481115424,0.9310472955997731,High Performer
Novolog,-0.8558333333333333,5.666666666666667,3,13.666666666666666,-14.25,0.0051307581368932,5.666666666666667,-0.2139583333333333,41.0,medium,"[('rash', 1), ('dizziness', 1), ('weight gain', 1)]",-2.5675,-11.696388888888889,0.2045454545454545,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",1.3573652975946429,0.9413125010203847,0.07258561512003964,High Performer
NuLYTELY,-0.0415,4.5,2,5.5,32.85,0.0084307541528384,4.5,-0.0138333333333333,11.0,low,"[('headache', 1), ('dizziness', 1), ('weakness', 1)]",-0.083,-0.22825,0.3076923076923077,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",1.3340947350186652,0.5262249475170454,0.4780921083022245,High Performer
NuOx,0.8879,10.0,1,3.0,129.79000000000002,0.0152227204752531,10.0,0.44395,3.0,low,[],0.8879,2.6637,0.25,[],[],3.3579048906566995,0.05902670820828343,0.9393751822388345,High Performer
Nubain,-0.3295499999999999,8.285714285714286,14,12.285714285714286,108.6164285714286,0.0137392236311423,8.285714285714286,-0.0219699999999999,172.0,high,"[('pain', 10), ('headache', 4), ('nausea', 1)]",-4.613699999999999,-4.048757142857142,1.053763440860215,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",2.3561913827167498,0.6780141917444027,0.33139650499589396,High Performer
Nucala,-0.422125,5.5,4,17.0,25.7875,0.0079359299094708,5.5,-0.084425,68.0,medium,"[('nausea', 1), ('fatigue', 1), ('pain', 1)]",-1.6885,-7.176125,0.2222222222222222,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",1.481695372276829,0.727754021828349,0.28802854620528506,High Performer
Nucynta,-0.3461620689655172,6.491379310344827,116,44.741379310344826,644.8665517241379,0.0513108429507619,6.491379310344827,-0.0029586501620984,5190.0,high,"[('pain', 99), ('headache', 14), ('nausea', 10)]",-40.154799999999994,-15.487768430439951,2.5359969845457973,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",1.822587059150383,0.728179549620044,0.3041888094620053,High Performer
Nucynta ER,-0.1411851851851852,7.666666666666667,27,37.370370370370374,224.62222222222223,0.0218670082781526,7.666666666666667,-0.005042328042328,1009.0,high,"[('pain', 25), ('constipation', 1), ('sweating', 1)]",-3.812,-5.276142661179699,0.7036679536679536,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",2.248276395446419,0.6092128724654037,0.4214899582065855,High Performer
Nuedexta,0.1124399999999999,8.8,5,50.2,156.644,0.0171042086496096,8.8,0.0187399999999999,251.0,medium,[],0.5621999999999995,5.6444879999999955,0.09765625,[],[],2.68828881802934,0.492347751567733,0.5506986366177672,High Performer
Nupercainal,-0.1751333333333333,9.666666666666666,3,12.0,48.486666666666665,0.0095263154628737,9.666666666666666,-0.0437833333333333,36.0,medium,"[('pain', 1)]",-0.5253999999999999,-2.1015999999999995,0.2307692307692307,['Negative patient sentiment detected'],['Investigate patient complaints'],2.83097209696413,0.5993676046886462,0.41072428283756035,High Performer
Nutraplus,-0.0258,9.0,1,3.0,35.42,0.0086108176297169,9.0,-0.0129,3.0,low,[],-0.0258,-0.0774,0.25,['Negative patient sentiment detected'],['Investigate patient complaints'],2.690429087195163,0.5158767082082835,0.4858515213413939,High Performer
NuvaRing,0.0559016597510373,6.680497925311204,482,8.512448132780083,2468.615062240664,0.1790892467467407,6.680497925311204,0.0001157384259855,4103.0,high,"[('pain', 83), ('weight gain', 71), ('headache', 52)]",26.94459999999998,0.475859979167025,50.670447110141765,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']",2.078718057668608,0.5312363524814823,0.4409374695841319,High Performer
Nuvessa,-0.1027,6.0,1,2.0,13.73,0.0070911379357498,6.0,-0.05135,2.0,low,[],-0.1027,-0.2054,0.3333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints'],1.7592103717444831,0.5533697704092404,0.4481660470925279,High Performer
Nuvigil,0.2259884615384615,7.323076923076923,130,26.753846153846155,768.1065384615384,0.0599454812785446,7.323076923076923,0.0017251027598355,3478.0,high,"[('headache', 24), ('fatigue', 18), ('anxiety', 12)]",29.378499999999995,6.046060532544378,4.684035476718403,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']",2.3035629215182185,0.4263738613352204,0.5859201308029688,High Performer
Nystatin,0.0274916666666666,8.583333333333334,12,29.0,127.74916666666668,0.0150797323251637,8.583333333333334,0.0021147435897435,348.0,medium,"[('rash', 2), ('pain', 2), ('nausea', 1)]",0.3298999999999992,0.7972583333333314,0.4,['Multiple side effects reported'],['Review drug safety profile'],2.5886983963375543,0.5152761005727666,0.5092429505485213,High Performer
Nystatin / triamcinolone,-0.6529,10.0,1,16.0,-6.290000000000006,0.0056884644699489,10.0,-0.32645,16.0,low,"[('pain', 1)]",-0.6529,-10.4464,0.0588235294117647,['Negative patient sentiment detected'],['Investigate patient complaints'],2.7387069746341735,0.8418668995958433,0.1737717089430444,High Performer
Nytol,-0.2228499999999999,8.0,2,9.0,36.71500000000001,0.008701550004253,8.0,-0.0742833333333333,18.0,low,[],-0.4456999999999998,-2.0056499999999993,0.2,['Negative patient sentiment detected'],['Investigate patient complaints'],2.3116364747704807,0.620249229813696,0.3872808753825319,High Performer
Oasis Tears,-0.92955,2.0,2,5.5,-54.955,0.0022788189048539,2.0,-0.30985,11.0,low,"[('pain', 1)]",-1.8591,-5.112525,0.3076923076923077,['Negative patient sentiment detected'],['Investigate patient complaints'],0.22701777281732863,0.9702499475170453,0.03716204530445216,High Risk
Ocella,-0.0558578125,6.640625,64,5.171875,347.75796875,0.0304943431605753,6.640625,-0.0008593509615384,331.0,high,"[('weight gain', 10), ('headache', 9), ('pain', 8)]",-3.5749,-0.2888896240234375,10.369620253164555,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",1.9771990063214777,0.539655336843298,0.45981337488087054,High Performer
Octreotide,-0.12915,9.0,2,13.5,25.085,0.0078867102236704,9.0,-0.04305,27.0,low,"[('pain', 1), ('fatigue', 1)]",-0.2583,-1.7435249999999998,0.1379310344827586,['Negative patient sentiment detected'],['Investigate patient complaints'],2.6488705153102954,0.5777054499093899,0.43454080781617355,High Performer
Ocular lubricant,0.271796,6.72,25,13.72,221.6196,0.0216566337267572,6.72,0.0104536923076923,343.0,high,"[('pain', 3), ('blurred vision', 1)]",6.794899999999999,3.72904112,1.6983695652173911,['High market demand'],['Increase production and distribution'],2.129405367943458,0.37987855688172717,0.6280863867609031,High Performer
Odefsey,0.9177,10.0,1,12.0,150.76999999999998,0.0166926550063472,10.0,0.45885,12.0,low,[],0.9177,11.0124,0.0769230769230769,[],[],3.3702685905255456,0.05273914839967102,0.9535356824574241,High Performer
Ofloxacin,-0.0258,10.0,1,4.0,41.42,0.0090311992877991,10.0,-0.0129,4.0,low,[],-0.0258,-0.1032,0.2,['Negative patient sentiment detected'],['Investigate patient complaints'],2.9905559794360155,0.5168336460073266,0.4856400342733071,High Performer
Ogen,-0.0446999999999999,10.0,2,14.0,71.53,0.0111408145752749,10.0,-0.0148999999999999,28.0,low,[],-0.0893999999999998,-0.6257999999999986,0.1333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints'],2.983632766998025,0.5359589188089113,0.475128721669958,High Performer
Ogestrel-28,0.4986999999999999,8.666666666666666,3,0.6666666666666666,75.20333333333332,0.0113981815681675,8.666666666666666,0.1246749999999999,2.0,medium,"[('nausea', 1)]",1.4960999999999998,0.3324666666666666,1.8000000000000005,[],[],2.801070453247702,0.25160564296615817,0.7466992445871625,High Performer
Olanzapine,0.0171179190751445,6.6531791907514455,173,28.184971098265898,953.0817341040464,0.0729055111865907,6.6531791907514455,9.837884525945116e-05,4876.0,high,"[('weight gain', 38), ('anxiety', 36), ('insomnia', 14)]",2.9613999999999985,0.4824680543954022,5.927708457120222,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']",2.0229573710147712,0.5367321070009805,0.4749648826054393,High Performer
Oleptro,-0.2870666666666666,4.0,3,85.33333333333333,162.96,0.0175467304083508,4.0,-0.0717666666666666,256.0,medium,"[('vomiting', 1), ('pain', 1), ('headache', 1)]",-0.8611999999999997,-24.496355555555542,0.0347490347490347,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']",1.0886197265948767,0.7255097099518041,0.3507226778974278,High Performer
Olmesartan,-0.233874358974359,7.769230769230769,39,37.51282051282051,280.63820512820513,0.0257916902403394,7.769230769230769,-0.0058468589743589,1463.0,high,"[('pain', 7), ('dizziness', 6), ('weight gain', 2)]",-9.1211,-8.773286850756081,1.0126498002663116,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']",2.243154622299059,0.6569645130196313,0.3731709286468671,High Performer
